2016-06-05T15:38:13, txID=6798, userSessionid=6452, teamid=77, userid=1451, adID=2, adCategory=sports
2016-06-06T02:15:30, txID=7289, userSessionid=6246, teamid=94, userid=1869, adID=1, adCategory=electronics
2016-06-06T02:16:56, txID=7308, userSessionid=6305, teamid=161, userid=611, adID=24, adCategory=computers
2016-06-06T02:18:44, txID=7313, userSessionid=6263, teamid=152, userid=1567, adID=2, adCategory=sports
2016-06-06T02:19:26, txID=7297, userSessionid=6653, teamid=161, userid=424, adID=29, adCategory=games
2016-06-06T02:21:01, txID=7294, userSessionid=6253, teamid=35, userid=686, adID=5, adCategory=movies
2016-06-06T02:22:11, txID=7311, userSessionid=6444, teamid=162, userid=1967, adID=21, adCategory=movies
2016-06-06T02:22:54, txID=7290, userSessionid=6741, teamid=85, userid=1886, adID=25, adCategory=sports
2016-06-06T02:23:08, txID=7295, userSessionid=6487, teamid=34, userid=1551, adID=5, adCategory=movies
2016-06-06T02:23:56, txID=7315, userSessionid=6606, teamid=17, userid=914, adID=1, adCategory=electronics
2016-06-06T02:24:13, txID=7299, userSessionid=6771, teamid=57, userid=22, adID=3, adCategory=computers
2016-06-06T02:24:42, txID=7300, userSessionid=6276, teamid=50, userid=1857, adID=22, adCategory=hardware
2016-06-06T02:25:06, txID=7307, userSessionid=7020, teamid=114, userid=821, adID=0, adCategory=hardware
2016-06-06T02:28:13, txID=7312, userSessionid=6264, teamid=129, userid=778, adID=4, adCategory=clothing
2016-06-06T02:28:30, txID=7303, userSessionid=6426, teamid=101, userid=1738, adID=18, adCategory=fashion
2016-06-06T02:31:14, txID=7292, userSessionid=6329, teamid=77, userid=9, adID=14, adCategory=fashion
2016-06-06T02:32:14, txID=7306, userSessionid=6421, teamid=196, userid=1530, adID=6, adCategory=clothing
2016-06-06T02:33:03, txID=7298, userSessionid=6648, teamid=129, userid=113, adID=7, adCategory=hardware
2016-06-06T02:34:16, txID=7336, userSessionid=6211, teamid=118, userid=547, adID=5, adCategory=movies
2016-06-06T02:34:57, txID=7334, userSessionid=6320, teamid=139, userid=1667, adID=25, adCategory=sports
2016-06-06T02:41:13, txID=7333, userSessionid=6771, teamid=57, userid=22, adID=4, adCategory=clothing
2016-06-06T02:42:02, txID=7335, userSessionid=6348, teamid=73, userid=1295, adID=6, adCategory=clothing
2016-06-06T02:43:58, txID=7337, userSessionid=6296, teamid=77, userid=431, adID=11, adCategory=clothing
2016-06-06T02:58:46, txID=7332, userSessionid=6333, teamid=160, userid=177, adID=28, adCategory=sports
2016-06-06T03:22:30, txID=7351, userSessionid=6506, teamid=122, userid=1442, adID=22, adCategory=hardware
2016-06-06T03:37:09, txID=7369, userSessionid=6609, teamid=70, userid=1358, adID=21, adCategory=movies
2016-06-06T03:40:13, txID=7370, userSessionid=6674, teamid=182, userid=269, adID=7, adCategory=hardware
2016-06-06T03:47:35, txID=7368, userSessionid=6632, teamid=131, userid=1934, adID=16, adCategory=clothing
2016-06-06T03:49:14, txID=7366, userSessionid=6716, teamid=3, userid=1237, adID=0, adCategory=hardware
2016-06-06T03:57:04, txID=7367, userSessionid=6796, teamid=92, userid=1796, adID=21, adCategory=movies
2016-06-06T04:04:28, txID=7404, userSessionid=6305, teamid=161, userid=611, adID=27, adCategory=games
2016-06-06T04:10:06, txID=7395, userSessionid=6753, teamid=144, userid=1454, adID=15, adCategory=fashion
2016-06-06T04:12:19, txID=7406, userSessionid=6741, teamid=85, userid=1886, adID=24, adCategory=computers
2016-06-06T04:12:57, txID=7390, userSessionid=6661, teamid=176, userid=360, adID=3, adCategory=computers
2016-06-06T04:13:14, txID=7397, userSessionid=7071, teamid=71, userid=6, adID=0, adCategory=hardware
2016-06-06T04:13:29, txID=7394, userSessionid=6766, teamid=189, userid=259, adID=27, adCategory=games
2016-06-06T04:14:03, txID=7396, userSessionid=6531, teamid=185, userid=246, adID=28, adCategory=sports
2016-06-06T04:14:26, txID=7400, userSessionid=6631, teamid=99, userid=1312, adID=12, adCategory=games
2016-06-06T04:20:30, txID=7408, userSessionid=6673, teamid=63, userid=957, adID=10, adCategory=movies
2016-06-06T04:20:42, txID=7409, userSessionid=6951, teamid=122, userid=946, adID=6, adCategory=clothing
2016-06-06T04:24:38, txID=7391, userSessionid=6656, teamid=7, userid=71, adID=8, adCategory=clothing
2016-06-06T04:24:55, txID=7393, userSessionid=6486, teamid=173, userid=625, adID=19, adCategory=sports
2016-06-06T04:27:32, txID=7403, userSessionid=6428, teamid=50, userid=843, adID=25, adCategory=sports
2016-06-06T04:27:49, txID=7389, userSessionid=6266, teamid=152, userid=460, adID=26, adCategory=sports
2016-06-06T04:29:09, txID=7407, userSessionid=6511, teamid=105, userid=35, adID=3, adCategory=computers
2016-06-06T04:30:06, txID=7402, userSessionid=6395, teamid=50, userid=143, adID=23, adCategory=sports
2016-06-06T04:30:35, txID=7398, userSessionid=6276, teamid=50, userid=1857, adID=28, adCategory=sports
2016-06-06T04:30:53, txID=7401, userSessionid=6726, teamid=84, userid=1666, adID=23, adCategory=sports
2016-06-06T04:31:26, txID=7399, userSessionid=6640, teamid=128, userid=287, adID=15, adCategory=fashion
2016-06-06T04:31:29, txID=7405, userSessionid=6398, teamid=131, userid=1594, adID=1, adCategory=electronics
2016-06-06T04:32:37, txID=7392, userSessionid=6509, teamid=129, userid=531, adID=13, adCategory=hardware
2016-06-06T04:34:17, txID=7426, userSessionid=6709, teamid=144, userid=1256, adID=14, adCategory=fashion
2016-06-06T04:34:22, txID=7425, userSessionid=6203, teamid=109, userid=1069, adID=10, adCategory=movies
2016-06-06T04:34:37, txID=7419, userSessionid=7100, teamid=96, userid=281, adID=8, adCategory=clothing
2016-06-06T04:37:58, txID=7442, userSessionid=6427, teamid=84, userid=455, adID=28, adCategory=sports
2016-06-06T04:38:25, txID=7441, userSessionid=6401, teamid=177, userid=1449, adID=14, adCategory=fashion
2016-06-06T04:39:21, txID=7430, userSessionid=6614, teamid=129, userid=1211, adID=27, adCategory=games
2016-06-06T04:39:21, txID=7439, userSessionid=6285, teamid=162, userid=276, adID=21, adCategory=movies
2016-06-06T04:39:31, txID=7438, userSessionid=6273, teamid=144, userid=1790, adID=20, adCategory=sports
2016-06-06T04:40:00, txID=7435, userSessionid=6741, teamid=85, userid=1886, adID=13, adCategory=hardware
2016-06-06T04:40:21, txID=7429, userSessionid=6776, teamid=152, userid=1293, adID=8, adCategory=clothing
2016-06-06T04:40:29, txID=7440, userSessionid=6556, teamid=176, userid=1637, adID=10, adCategory=movies
2016-06-06T04:41:59, txID=7432, userSessionid=6617, teamid=109, userid=1649, adID=22, adCategory=hardware
2016-06-06T04:43:33, txID=7433, userSessionid=6358, teamid=17, userid=404, adID=17, adCategory=movies
2016-06-06T04:43:40, txID=7418, userSessionid=6244, teamid=62, userid=637, adID=7, adCategory=hardware
2016-06-06T04:43:56, txID=7421, userSessionid=6242, teamid=196, userid=1113, adID=18, adCategory=fashion
2016-06-06T04:44:32, txID=7420, userSessionid=6674, teamid=182, userid=269, adID=22, adCategory=hardware
2016-06-06T04:45:27, txID=7434, userSessionid=6519, teamid=96, userid=902, adID=17, adCategory=movies
2016-06-06T04:46:15, txID=7436, userSessionid=6786, teamid=92, userid=1100, adID=10, adCategory=movies
2016-06-06T04:46:49, txID=7424, userSessionid=6253, teamid=35, userid=686, adID=28, adCategory=sports
2016-06-06T04:46:58, txID=7416, userSessionid=6352, teamid=150, userid=1089, adID=14, adCategory=fashion
2016-06-06T04:49:53, txID=7415, userSessionid=6253, teamid=35, userid=686, adID=8, adCategory=clothing
2016-06-06T04:50:13, txID=7431, userSessionid=6242, teamid=196, userid=1113, adID=26, adCategory=sports
2016-06-06T04:51:25, txID=7437, userSessionid=6631, teamid=99, userid=1312, adID=20, adCategory=sports
2016-06-06T04:52:21, txID=7423, userSessionid=6793, teamid=189, userid=901, adID=24, adCategory=computers
2016-06-06T04:53:13, txID=7417, userSessionid=6615, teamid=114, userid=845, adID=29, adCategory=games
2016-06-06T04:56:34, txID=7422, userSessionid=6405, teamid=10, userid=1463, adID=24, adCategory=computers
2016-06-06T04:59:36, txID=7427, userSessionid=6446, teamid=101, userid=1878, adID=23, adCategory=sports
2016-06-06T05:02:23, txID=7428, userSessionid=6298, teamid=189, userid=457, adID=20, adCategory=sports
2016-06-06T05:08:03, txID=7454, userSessionid=6650, teamid=176, userid=325, adID=12, adCategory=games
2016-06-06T05:08:43, txID=7453, userSessionid=6247, teamid=81, userid=820, adID=25, adCategory=sports
2016-06-06T05:33:12, txID=7467, userSessionid=6218, teamid=46, userid=727, adID=10, adCategory=movies
2016-06-06T05:37:19, txID=7463, userSessionid=6387, teamid=177, userid=776, adID=29, adCategory=games
2016-06-06T05:42:29, txID=7465, userSessionid=6625, teamid=118, userid=1785, adID=23, adCategory=sports
2016-06-06T05:44:18, txID=7464, userSessionid=6320, teamid=139, userid=1667, adID=20, adCategory=sports
2016-06-06T05:46:05, txID=7468, userSessionid=6632, teamid=131, userid=1934, adID=22, adCategory=hardware
2016-06-06T05:57:58, txID=7466, userSessionid=6482, teamid=7, userid=869, adID=25, adCategory=sports
2016-06-06T06:05:38, txID=7487, userSessionid=6405, teamid=10, userid=1463, adID=27, adCategory=games
2016-06-06T06:06:37, txID=7491, userSessionid=6568, teamid=177, userid=159, adID=28, adCategory=sports
2016-06-06T06:09:08, txID=7489, userSessionid=6370, teamid=196, userid=948, adID=27, adCategory=games
2016-06-06T06:09:34, txID=7484, userSessionid=7451, teamid=17, userid=1663, adID=11, adCategory=clothing
2016-06-06T06:09:49, txID=7478, userSessionid=6224, teamid=81, userid=973, adID=16, adCategory=clothing
2016-06-06T06:11:55, txID=7488, userSessionid=6247, teamid=81, userid=820, adID=23, adCategory=sports
2016-06-06T06:12:43, txID=7481, userSessionid=6525, teamid=109, userid=1145, adID=26, adCategory=sports
2016-06-06T06:14:31, txID=7490, userSessionid=6721, teamid=34, userid=754, adID=2, adCategory=sports
2016-06-06T06:18:09, txID=7483, userSessionid=6669, teamid=89, userid=1828, adID=25, adCategory=sports
2016-06-06T06:18:10, txID=7495, userSessionid=6263, teamid=152, userid=1567, adID=21, adCategory=movies
2016-06-06T06:19:46, txID=7497, userSessionid=6415, teamid=118, userid=1960, adID=26, adCategory=sports
2016-06-06T06:22:00, txID=7482, userSessionid=6536, teamid=164, userid=39, adID=15, adCategory=fashion
2016-06-06T06:22:15, txID=7480, userSessionid=6665, teamid=176, userid=797, adID=7, adCategory=hardware
2016-06-06T06:23:13, txID=7493, userSessionid=6797, teamid=118, userid=361, adID=14, adCategory=fashion
2016-06-06T06:23:13, txID=7499, userSessionid=6598, teamid=48, userid=573, adID=9, adCategory=movies
2016-06-06T06:23:36, txID=7479, userSessionid=6403, teamid=186, userid=1172, adID=7, adCategory=hardware
2016-06-06T06:24:12, txID=7498, userSessionid=6543, teamid=99, userid=1052, adID=2, adCategory=sports
2016-06-06T06:24:18, txID=7485, userSessionid=6771, teamid=57, userid=22, adID=29, adCategory=games
2016-06-06T06:25:02, txID=7503, userSessionid=6237, teamid=56, userid=576, adID=24, adCategory=computers
2016-06-06T06:26:05, txID=7494, userSessionid=6502, teamid=176, userid=1730, adID=11, adCategory=clothing
2016-06-06T06:26:51, txID=7502, userSessionid=6622, teamid=173, userid=1253, adID=26, adCategory=sports
2016-06-06T06:27:39, txID=7496, userSessionid=6331, teamid=114, userid=1465, adID=26, adCategory=sports
2016-06-06T06:28:34, txID=7486, userSessionid=6597, teamid=163, userid=217, adID=23, adCategory=sports
2016-06-06T06:28:39, txID=7492, userSessionid=6694, teamid=27, userid=1350, adID=16, adCategory=clothing
2016-06-06T06:30:48, txID=7501, userSessionid=6475, teamid=185, userid=1732, adID=0, adCategory=hardware
2016-06-06T06:31:01, txID=7500, userSessionid=7460, teamid=69, userid=1162, adID=17, adCategory=movies
2016-06-06T06:33:07, txID=7519, userSessionid=6479, teamid=99, userid=267, adID=11, adCategory=clothing
2016-06-06T06:36:01, txID=7521, userSessionid=6633, teamid=161, userid=1332, adID=6, adCategory=clothing
2016-06-06T06:39:01, txID=7522, userSessionid=6478, teamid=94, userid=31, adID=23, adCategory=sports
2016-06-06T06:39:02, txID=7524, userSessionid=7451, teamid=17, userid=1663, adID=3, adCategory=computers
2016-06-06T06:43:18, txID=7530, userSessionid=6327, teamid=42, userid=1311, adID=14, adCategory=fashion
2016-06-06T06:46:42, txID=7531, userSessionid=6461, teamid=45, userid=575, adID=29, adCategory=games
2016-06-06T06:47:56, txID=7523, userSessionid=6579, teamid=174, userid=1154, adID=9, adCategory=movies
2016-06-06T06:50:44, txID=7532, userSessionid=6452, teamid=77, userid=1451, adID=23, adCategory=sports
2016-06-06T06:51:27, txID=7533, userSessionid=6488, teamid=180, userid=41, adID=22, adCategory=hardware
2016-06-06T06:51:37, txID=7527, userSessionid=6589, teamid=128, userid=1224, adID=5, adCategory=movies
2016-06-06T06:52:22, txID=7525, userSessionid=6359, teamid=48, userid=319, adID=20, adCategory=sports
2016-06-06T06:52:42, txID=7526, userSessionid=6759, teamid=48, userid=1826, adID=29, adCategory=games
2016-06-06T06:52:50, txID=7528, userSessionid=6455, teamid=70, userid=299, adID=2, adCategory=sports
2016-06-06T06:57:10, txID=7518, userSessionid=6352, teamid=150, userid=1089, adID=8, adCategory=clothing
2016-06-06T07:00:29, txID=7520, userSessionid=6725, teamid=77, userid=1308, adID=10, adCategory=movies
2016-06-06T07:02:08, txID=7529, userSessionid=6730, teamid=49, userid=885, adID=18, adCategory=fashion
2016-06-06T07:09:50, txID=7558, userSessionid=6514, teamid=176, userid=1120, adID=1, adCategory=electronics
2016-06-06T07:10:09, txID=7553, userSessionid=6639, teamid=89, userid=1467, adID=20, adCategory=sports
2016-06-06T07:10:20, txID=7556, userSessionid=6640, teamid=128, userid=287, adID=17, adCategory=movies
2016-06-06T07:11:11, txID=7551, userSessionid=6722, teamid=179, userid=1283, adID=15, adCategory=fashion
2016-06-06T07:15:16, txID=7554, userSessionid=6448, teamid=177, userid=991, adID=25, adCategory=sports
2016-06-06T07:15:46, txID=7543, userSessionid=6774, teamid=154, userid=618, adID=27, adCategory=games
2016-06-06T07:16:32, txID=7549, userSessionid=6339, teamid=60, userid=1430, adID=19, adCategory=sports
2016-06-06T07:17:32, txID=7552, userSessionid=6462, teamid=94, userid=802, adID=8, adCategory=clothing
2016-06-06T07:18:51, txID=7545, userSessionid=6341, teamid=176, userid=262, adID=11, adCategory=clothing
2016-06-06T07:19:03, txID=7550, userSessionid=6661, teamid=176, userid=360, adID=29, adCategory=games
2016-06-06T07:19:49, txID=7547, userSessionid=6428, teamid=50, userid=843, adID=5, adCategory=movies
2016-06-06T07:20:14, txID=7557, userSessionid=6534, teamid=128, userid=178, adID=2, adCategory=sports
2016-06-06T07:20:55, txID=7548, userSessionid=6704, teamid=6, userid=355, adID=0, adCategory=hardware
2016-06-06T07:23:07, txID=7544, userSessionid=6223, teamid=28, userid=440, adID=19, adCategory=sports
2016-06-06T07:23:14, txID=7559, userSessionid=6633, teamid=161, userid=1332, adID=0, adCategory=hardware
2016-06-06T07:24:43, txID=7546, userSessionid=6293, teamid=128, userid=53, adID=2, adCategory=sports
2016-06-06T07:26:01, txID=7555, userSessionid=6656, teamid=7, userid=71, adID=23, adCategory=sports
2016-06-06T07:30:12, txID=7560, userSessionid=6691, teamid=189, userid=314, adID=7, adCategory=hardware
2016-06-06T07:33:17, txID=7583, userSessionid=6293, teamid=128, userid=53, adID=17, adCategory=movies
2016-06-06T07:33:51, txID=7576, userSessionid=6373, teamid=62, userid=1471, adID=24, adCategory=computers
2016-06-06T07:34:37, txID=7573, userSessionid=6898, teamid=50, userid=1004, adID=25, adCategory=sports
2016-06-06T07:36:27, txID=7578, userSessionid=6264, teamid=129, userid=778, adID=13, adCategory=hardware
2016-06-06T07:46:03, txID=7580, userSessionid=6694, teamid=27, userid=1350, adID=24, adCategory=computers
2016-06-06T07:47:16, txID=7579, userSessionid=6553, teamid=131, userid=1993, adID=26, adCategory=sports
2016-06-06T07:49:33, txID=7581, userSessionid=6617, teamid=109, userid=1649, adID=17, adCategory=movies
2016-06-06T07:53:19, txID=7570, userSessionid=6701, teamid=92, userid=1563, adID=24, adCategory=computers
2016-06-06T07:54:40, txID=7577, userSessionid=6602, teamid=88, userid=988, adID=1, adCategory=electronics
2016-06-06T07:55:00, txID=7574, userSessionid=6237, teamid=56, userid=576, adID=9, adCategory=movies
2016-06-06T07:57:55, txID=7571, userSessionid=6770, teamid=189, userid=1687, adID=26, adCategory=sports
2016-06-06T07:58:12, txID=7572, userSessionid=6478, teamid=94, userid=31, adID=20, adCategory=sports
2016-06-06T08:01:33, txID=7582, userSessionid=6459, teamid=40, userid=995, adID=8, adCategory=clothing
2016-06-06T08:02:25, txID=7575, userSessionid=6346, teamid=31, userid=1871, adID=23, adCategory=sports
2016-06-06T08:03:08, txID=7617, userSessionid=6570, teamid=106, userid=128, adID=4, adCategory=clothing
2016-06-06T08:03:23, txID=7599, userSessionid=6395, teamid=50, userid=143, adID=9, adCategory=movies
2016-06-06T08:04:10, txID=7602, userSessionid=6704, teamid=6, userid=355, adID=8, adCategory=clothing
2016-06-06T08:07:42, txID=7607, userSessionid=7071, teamid=71, userid=6, adID=18, adCategory=fashion
2016-06-06T08:08:11, txID=7612, userSessionid=6683, teamid=34, userid=1365, adID=3, adCategory=computers
2016-06-06T08:09:36, txID=7619, userSessionid=6487, teamid=34, userid=1551, adID=19, adCategory=sports
2016-06-06T08:10:43, txID=7611, userSessionid=6789, teamid=109, userid=253, adID=17, adCategory=movies
2016-06-06T08:10:51, txID=7620, userSessionid=6696, teamid=48, userid=554, adID=12, adCategory=games
2016-06-06T08:13:49, txID=7598, userSessionid=6729, teamid=109, userid=561, adID=20, adCategory=sports
2016-06-06T08:13:53, txID=7604, userSessionid=6437, teamid=106, userid=844, adID=22, adCategory=hardware
2016-06-06T08:15:26, txID=7600, userSessionid=6459, teamid=40, userid=995, adID=0, adCategory=hardware
2016-06-06T08:15:42, txID=7606, userSessionid=7541, teamid=7, userid=1571, adID=9, adCategory=movies
