userSessionid=6780, userid=1909, teamid=154, assignmentid=5514, startTimeStamp=2016-06-01T18:01:50, endTimeStamp=2016-06-06T12:33:05, team_level=1, platformType=iphone
userSessionid=6493, userid=1584, teamid=50, assignmentid=5262, startTimeStamp=2016-06-03T13:26:51, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=linux
userSessionid=6643, userid=1304, teamid=50, assignmentid=5264, startTimeStamp=2016-06-01T06:55:31, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6746, userid=1183, teamid=50, assignmentid=5259, startTimeStamp=2016-06-03T23:29:34, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6898, userid=1004, teamid=50, assignmentid=5254, startTimeStamp=2016-06-05T17:33:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=linux
userSessionid=7805, userid=1167, teamid=50, assignmentid=5269, startTimeStamp=2016-06-06T12:33:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6419, userid=121, teamid=54, assignmentid=5052, startTimeStamp=2016-06-03T19:35:03, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6476, userid=739, teamid=54, assignmentid=5591, startTimeStamp=2016-06-02T16:51:47, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6512, userid=759, teamid=54, assignmentid=5596, startTimeStamp=2016-06-02T12:33:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6608, userid=1735, teamid=54, assignmentid=5599, startTimeStamp=2016-06-02T08:51:55, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6693, userid=546, teamid=54, assignmentid=5602, startTimeStamp=2016-06-02T08:28:27, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6736, userid=1476, teamid=54, assignmentid=5600, startTimeStamp=2016-06-01T12:12:22, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6788, userid=1450, teamid=54, assignmentid=5592, startTimeStamp=2016-06-02T01:45:37, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6400, userid=1525, teamid=55, assignmentid=5888, startTimeStamp=2016-06-03T21:22:19, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6477, userid=1274, teamid=55, assignmentid=5891, startTimeStamp=2016-06-02T15:44:07, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6538, userid=307, teamid=55, assignmentid=5887, startTimeStamp=2016-06-03T07:53:40, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6707, userid=1057, teamid=55, assignmentid=5886, startTimeStamp=2016-06-01T09:02:09, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=mac
userSessionid=7711, userid=939, teamid=55, assignmentid=5890, startTimeStamp=2016-06-06T10:33:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6237, userid=576, teamid=56, assignmentid=5275, startTimeStamp=2016-06-03T10:34:42, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=mac
userSessionid=6257, userid=1325, teamid=56, assignmentid=5272, startTimeStamp=2016-06-01T16:15:48, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6657, userid=254, teamid=56, assignmentid=5273, startTimeStamp=2016-06-03T13:45:23, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6680, userid=8, teamid=56, assignmentid=5274, startTimeStamp=2016-06-03T01:15:21, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6865, userid=1793, teamid=56, assignmentid=5276, startTimeStamp=2016-06-05T17:03:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6279, userid=1944, teamid=57, assignmentid=6066, startTimeStamp=2016-05-31T12:25:41, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6465, userid=266, teamid=57, assignmentid=5806, startTimeStamp=2016-06-02T05:11:00, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=linux
userSessionid=6620, userid=1611, teamid=57, assignmentid=6064, startTimeStamp=2016-05-31T16:38:48, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6660, userid=1395, teamid=57, assignmentid=5804, startTimeStamp=2016-06-01T23:11:17, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6677, userid=1488, teamid=57, assignmentid=6067, startTimeStamp=2016-06-01T16:08:16, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6771, userid=22, teamid=57, assignmentid=6068, startTimeStamp=2016-06-01T07:46:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=7207, userid=1271, teamid=57, assignmentid=7166, startTimeStamp=2016-06-06T00:03:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=8410, userid=660, teamid=57, assignmentid=7991, startTimeStamp=2016-06-06T23:03:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6275, userid=1225, teamid=60, assignmentid=6026, startTimeStamp=2016-06-02T12:05:03, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6301, userid=989, teamid=60, assignmentid=6035, startTimeStamp=2016-06-02T01:29:31, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6339, userid=1430, teamid=60, assignmentid=6029, startTimeStamp=2016-06-02T12:28:33, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6491, userid=1925, teamid=60, assignmentid=6034, startTimeStamp=2016-06-02T01:29:57, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6244, userid=637, teamid=62, assignmentid=5621, startTimeStamp=2016-06-01T09:47:56, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6322, userid=1226, teamid=62, assignmentid=5619, startTimeStamp=2016-06-02T05:24:14, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=mac
userSessionid=6373, userid=1471, teamid=62, assignmentid=5617, startTimeStamp=2016-06-03T13:31:11, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6424, userid=833, teamid=62, assignmentid=5620, startTimeStamp=2016-06-01T22:56:12, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6457, userid=1806, teamid=62, assignmentid=5611, startTimeStamp=2016-06-01T11:55:32, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6533, userid=784, teamid=62, assignmentid=5607, startTimeStamp=2016-06-02T17:00:02, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6666, userid=1091, teamid=62, assignmentid=5615, startTimeStamp=2016-06-02T02:14:58, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6727, userid=160, teamid=62, assignmentid=5616, startTimeStamp=2016-06-02T21:39:01, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=linux
userSessionid=6299, userid=873, teamid=63, assignmentid=5190, startTimeStamp=2016-06-04T06:31:37, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6438, userid=1177, teamid=63, assignmentid=6153, startTimeStamp=2016-06-02T17:57:03, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6485, userid=1519, teamid=63, assignmentid=6152, startTimeStamp=2016-06-01T13:59:19, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6499, userid=239, teamid=63, assignmentid=5193, startTimeStamp=2016-06-03T04:27:57, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6584, userid=1310, teamid=63, assignmentid=5192, startTimeStamp=2016-06-02T10:29:48, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6654, userid=1653, teamid=63, assignmentid=5196, startTimeStamp=2016-06-01T16:58:42, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6673, userid=957, teamid=63, assignmentid=6156, startTimeStamp=2016-06-02T09:34:37, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6765, userid=1265, teamid=69, assignmentid=6196, startTimeStamp=2016-06-03T02:13:27, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=7460, userid=1162, teamid=69, assignmentid=7327, startTimeStamp=2016-06-06T05:33:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6288, userid=1948, teamid=70, assignmentid=5580, startTimeStamp=2016-06-02T06:42:08, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=linux
userSessionid=6384, userid=571, teamid=70, assignmentid=5589, startTimeStamp=2016-06-01T18:52:49, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6455, userid=299, teamid=70, assignmentid=5588, startTimeStamp=2016-06-01T14:51:39, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6609, userid=1358, teamid=70, assignmentid=5590, startTimeStamp=2016-06-02T18:52:50, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6718, userid=1887, teamid=70, assignmentid=5577, startTimeStamp=2016-06-02T02:06:08, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=7743, userid=1015, teamid=70, assignmentid=5587, startTimeStamp=2016-06-06T11:03:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6234, userid=1286, teamid=71, assignmentid=5833, startTimeStamp=2016-06-01T13:41:56, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=linux
userSessionid=6369, userid=1112, teamid=71, assignmentid=5839, startTimeStamp=2016-06-02T16:51:07, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6492, userid=1491, teamid=71, assignmentid=5842, startTimeStamp=2016-05-31T08:35:44, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6634, userid=1419, teamid=71, assignmentid=5840, startTimeStamp=2016-06-03T10:16:06, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6647, userid=1139, teamid=71, assignmentid=5844, startTimeStamp=2016-06-01T04:03:16, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6719, userid=656, teamid=71, assignmentid=5841, startTimeStamp=2016-06-01T22:52:04, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=7071, userid=6, teamid=71, assignmentid=5843, startTimeStamp=2016-06-05T21:03:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=8259, userid=808, teamid=71, assignmentid=5836, startTimeStamp=2016-06-06T20:03:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6199, userid=1936, teamid=73, assignmentid=5384, startTimeStamp=2016-05-31T09:32:19, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6302, userid=1285, teamid=73, assignmentid=5383, startTimeStamp=2016-06-02T17:57:54, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6316, userid=1712, teamid=73, assignmentid=5391, startTimeStamp=2016-06-03T12:30:47, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6348, userid=1295, teamid=73, assignmentid=5385, startTimeStamp=2016-06-02T04:09:31, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6583, userid=1048, teamid=73, assignmentid=5394, startTimeStamp=2016-06-04T07:07:09, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6676, userid=773, teamid=73, assignmentid=5382, startTimeStamp=2016-06-02T00:34:44, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6684, userid=542, teamid=73, assignmentid=5389, startTimeStamp=2016-06-03T19:06:53, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6734, userid=692, teamid=73, assignmentid=5392, startTimeStamp=2016-06-01T14:24:54, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=7159, userid=736, teamid=73, assignmentid=5395, startTimeStamp=2016-06-05T22:33:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=7452, userid=813, teamid=73, assignmentid=6989, startTimeStamp=2016-06-06T05:03:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=linux
userSessionid=6296, userid=431, teamid=77, assignmentid=5674, startTimeStamp=2016-06-03T00:56:56, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6329, userid=9, teamid=77, assignmentid=5677, startTimeStamp=2016-06-01T04:13:31, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6431, userid=324, teamid=77, assignmentid=5682, startTimeStamp=2016-06-03T15:21:22, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6452, userid=1451, teamid=77, assignmentid=5675, startTimeStamp=2016-05-31T03:09:52, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6725, userid=1308, teamid=77, assignmentid=5676, startTimeStamp=2016-06-02T21:45:12, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=7388, userid=672, teamid=77, assignmentid=5680, startTimeStamp=2016-06-06T04:03:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=7461, userid=20, teamid=77, assignmentid=5684, startTimeStamp=2016-06-06T05:33:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6224, userid=973, teamid=81, assignmentid=5990, startTimeStamp=2016-06-02T17:22:51, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=mac
userSessionid=6247, userid=820, teamid=81, assignmentid=5977, startTimeStamp=2016-06-03T19:16:04, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6304, userid=1593, teamid=81, assignmentid=5979, startTimeStamp=2016-06-01T21:48:44, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6308, userid=380, teamid=81, assignmentid=5976, startTimeStamp=2016-06-02T19:49:00, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6321, userid=993, teamid=81, assignmentid=5992, startTimeStamp=2016-06-01T17:27:53, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6368, userid=898, teamid=81, assignmentid=5993, startTimeStamp=2016-06-03T22:52:30, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6451, userid=1514, teamid=81, assignmentid=5985, startTimeStamp=2016-06-01T09:37:06, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6720, userid=212, teamid=81, assignmentid=5991, startTimeStamp=2016-05-31T16:40:21, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=linux
userSessionid=7516, userid=1238, teamid=81, assignmentid=5987, startTimeStamp=2016-06-06T06:33:05, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6201, userid=790, teamid=84, assignmentid=5945, startTimeStamp=2016-06-02T03:50:23, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6243, userid=378, teamid=84, assignmentid=5952, startTimeStamp=2016-06-01T16:37:39, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=linux
userSessionid=6356, userid=1823, teamid=84, assignmentid=6087, startTimeStamp=2016-06-02T04:14:02, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6383, userid=221, teamid=84, assignmentid=6095, startTimeStamp=2016-05-31T23:42:35, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6427, userid=455, teamid=84, assignmentid=6090, startTimeStamp=2016-05-31T13:55:47, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6472, userid=652, teamid=84, assignmentid=6088, startTimeStamp=2016-06-02T10:08:14, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6500, userid=1191, teamid=84, assignmentid=5951, startTimeStamp=2016-06-02T14:28:16, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=windows
userSessionid=6504, userid=1046, teamid=84, assignmentid=6094, startTimeStamp=2016-06-02T10:08:22, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6508, userid=1017, teamid=84, assignmentid=6086, startTimeStamp=2016-06-02T13:10:45, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6547, userid=1361, teamid=84, assignmentid=5947, startTimeStamp=2016-05-31T23:07:23, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6572, userid=1671, teamid=84, assignmentid=6093, startTimeStamp=2016-06-03T14:44:17, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6628, userid=301, teamid=84, assignmentid=6101, startTimeStamp=2016-06-02T02:37:21, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6702, userid=1916, teamid=84, assignmentid=6098, startTimeStamp=2016-06-04T05:43:42, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6712, userid=742, teamid=84, assignmentid=6100, startTimeStamp=2016-06-02T13:42:49, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
userSessionid=6726, userid=1666, teamid=84, assignmentid=6097, startTimeStamp=2016-06-01T06:09:30, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=android
userSessionid=6733, userid=629, teamid=84, assignmentid=5942, startTimeStamp=2016-05-31T22:57:42, endTimeStamp=2016-06-06T23:33:05, team_level=1, platformType=iphone
